brid	AVERAGE
Brahy.D04G0170000	3.645215958
Brahy.D04G0506300	-1.980134679
Brahy.S05G0182700	-2.460751602
Brahy.S05G0319100	-1.978501924
Brahy.D02G0790800	2.627422375
Brahy.S03G0337700	-6.09184158
Brahy.S09G0093200	-1.737756657
Brahy.D04G0530900	-2.528414192
Brahy.D01G0901700	-2.801294753
Brahy.S06G0146100	2.751709456
Brahy.S04G0025600	0.139769185
Brahy.D01G0108200	2.850664416
Brahy.S01G0364500	-1.945991265
Brahy.S04G0286600	1.735207198
Brahy.D05G0150300	-3.991981507
Brahy.D02G0286700	-2.411802002
Brahy.D01G0089000	-1.585122382
Brahy.S02G0167200	-1.969239532
Brahy.D02G0432900	-2.036580854
Brahy.D04G0125900	-1.287008325
Brahy.D01G0755300	-2.491322262
Brahy.S09G0056400	-2.481985799
Brahy.S09G0261000	-2.116670852
Brahy.S09G0098800	-2.835118011
Brahy.S09G0176500	2.459714021
Brahy.S07G0166700	-2.808143147
Brahy.D03G0405400	-1.49577932
Brahy.D02G0415900	2.423286124
Brahy.S01G0122900	-1.662338284
Brahy.S07G0166000	2.052626398
Brahy.S03G0122100	0.964903033
Brahy.S01G0146000	-1.474802328
Brahy.D02G0817000	-1.58376277
Brahy.S08G0098700	-1.855628609
Brahy.S01G0033500	-2.555531941
Brahy.S02G0285300	2.129746964
Brahy.S04G0188600	-2.06418191
Brahy.D01G0261500	-1.686077646
Brahy.D03G0050500	-2.26882486
Brahy.S02G0038500	-2.31867443
Brahy.S02G0039900	-2.233410682
Brahy.D03G0410400	6.046163114
Brahy.S03G0206500	3.761547248
Brahy.D02G0199100	-2.029168408
Brahy.D05G0308900	2.463585527
Brahy.D04G0454000	-1.818398581
Brahy.D03G0621200	0.784464209
Brahy.S05G0188600	-1.506332455
Brahy.S06G0108000	-1.486217935
Brahy.D01G0878500	-2.390496441
Brahy.D03G0231700	-1.597322744
Brahy.S09G0088100	-1.799389929
Brahy.S01G0080300	1.48460576
Brahy.D04G0444700	1.595211402
Brahy.S02G0291800	3.195637744
Brahy.S05G0221600	-3.715498288
Brahy.D04G0220200	-1.486410221
Brahy.D02G0151500	-2.234494177
Brahy.D05G0252500	-3.59082002
Brahy.S01G0172200	-1.544519693
Brahy.S01G0247200	2.19850837
Brahy.S01G0210800	-3.290516701
Brahy.S07G0085900	-2.327144199
Brahy.D04G0211800	1.975390117
Brahy.S02G0373200	1.765221628
Brahy.S01G0422100	-2.321060413
Brahy.S06G0195200	-2.208863554
Brahy.S06G0253000	1.793000425
Brahy.D04G0077700	3.390381695
Brahy.D03G0368800	-4.273608391
Brahy.S05G0105900	-1.812492186
Brahy.D02G0703400	-3.416920506
Brahy.D01G0327800	-4.459796963
Brahy.S07G0176100	4.072992095
Brahy.D01G0465900	-2.892189943
Brahy.S01G0357700	-1.694110118
Brahy.S07G0151600	-2.213443303
Brahy.S01G0081900	2.316011309
Brahy.D01G0306200	-2.139138263
Brahy.S05G0148200	-1.454420679
Brahy.S01G0109100	-1.87960092
Brahy.D04G0387100	-1.897527732
Brahy.D01G0009700	-3.03362806
Brahy.S03G0292400	-1.748129322
Brahy.S07G0069300	-2.799192316
Brahy.D02G0712400	-1.832278072
Brahy.D01G0439400	-2.891119194
Brahy.D01G0392600	-2.627384787
Brahy.D01G0580300	-3.636656797
Brahy.D05G0347500	-1.634292586
Brahy.S03G0182600	-1.685947327
Brahy.S08G0119300	-1.958180726
Brahy.S04G0157900	-1.289824723
Brahy.S08G0263500	-1.705975841
Brahy.S05G0152400	-1.889639509
Brahy.D01G0142900	-2.341102155
Brahy.D01G0181000	1.448923335
Brahy.S05G0263100	3.059446343
Brahy.S01G0035200	-2.11764838
Brahy.S08G0179200	-1.484189397
Brahy.D02G0748000	2.371958673
Brahy.D03G0805000	1.916208433
Brahy.S03G0047500	-1.574487054
Brahy.D01G0370100	2.756244932
Brahy.S04G0063400	1.489387351
Brahy.S02G0285200	1.775198119
Brahy.S09G0067600	3.061782621
Brahy.D02G0234400	-1.940237455
Brahy.D03G0832000	-3.634294697
Brahy.S07G0110600	-3.868933906
Brahy.D01G0338700	-1.868679137
Brahy.S07G0073400	2.705473164
Brahy.D03G0501900	-2.468128012
Brahy.S04G0179800	2.55220647
Brahy.D03G0686900	-2.131289847
Brahy.D01G0214300	-2.313605333
Brahy.S08G0108300	1.757131442
Brahy.D03G0483200	-1.854812778
Brahy.D03G0031100	-1.509255073
Brahy.S02G0217000	3.428898985
Brahy.D01G0341600	-1.967888921
Brahy.D04G0487600	-3.201424104
Brahy.D01G0444900	-2.132275433
Brahy.S08G0098800	-1.679038603
Brahy.S05G0165600	2.169428188
Brahy.S05G0245300	-2.165843896
Brahy.S02G0414300	-3.848592722
Brahy.D03G0254900	-1.651930809
Brahy.D03G0647000	-2.15553864
Brahy.D04G0454200	1.620684953
Brahy.D01G0104300	-2.567373138
Brahy.D02G0718800	-2.890829558
Brahy.D02G0250900	0.275565035
Brahy.S08G0109700	2.309506696
Brahy.D01G0265100	-3.239314321
Brahy.S01G0359200	-0.839090004
Brahy.D04G0543000	-2.414415344
Brahy.D03G0033400	0.548691862
Brahy.D04G0517800	-2.158471044
Brahy.S04G0353400	-1.469774094
Brahy.S06G0074100	-1.515751048
Brahy.S04G0101500	-2.974582617
Brahy.D03G0302800	-3.824691092
Brahy.D05G0257800	4.96713675
Brahy.S09G0179500	1.458309901
Brahy.S05G0170000	-1.396263452
Brahy.D04G0415800	1.760338388
Brahy.S04G0347300	-1.648444505
Brahy.D01G0224600	-2.692973241
Brahy.S01G0423200	-2.500803008
Brahy.S09G0067200	-0.002908827
Brahy.D02G0789500	-2.832275023
Brahy.D03G0271100	-1.626438176
Brahy.S01G0300000	-2.789756109
Brahy.D05G0305700	-1.717357671
Brahy.D03G0680100	1.639953141
Brahy.D03G0226700	-2.758728078
Brahy.D02G0784500	-0.548025156
Brahy.D02G0243800	-5.860347363
Brahy.D03G0831800	-1.92383356
Brahy.D02G0052900	-0.558713268
Brahy.S05G0183500	-2.288973271
Brahy.D01G0669000	1.975133839
Brahy.S08G0182600	-1.515554221
Brahy.D02G0218700	-2.291321199
Brahy.D01G0967900	-1.645234948
Brahy.D01G0952000	-1.807029491
Brahy.S04G0161500	-1.365567648
Brahy.S06G0216400	-2.803398404
Brahy.D03G0075800	1.563414439
Brahy.S05G0231200	-2.211426097
Brahy.D01G1034300	-3.383792481
Brahy.S08G0104700	1.935406288
Brahy.S01G0429300	-1.740054726
Brahy.S09G0042000	1.809688643
Brahy.S06G0191700	1.982458512
Brahy.S01G0040800	-2.445707594
Brahy.S02G0112500	1.826770884
Brahy.S01G0183000	-2.429898916
Brahy.S10G0195200	3.664321582
Brahy.D03G0814400	-2.800165525
Brahy.S09G0233300	2.734608013
Brahy.D01G0811100	-1.317082052
Brahy.S06G0253100	1.910025148
Brahy.S07G0025400	1.800039172
Brahy.D02G0531900	1.541629196
Brahy.S09G0133300	-2.713162187
Brahy.D01G0043800	-2.583863965
Brahy.D04G0417100	-2.33244295
Brahy.S02G0053300	1.394085082
Brahy.S10G0183600	-1.716664345
Brahy.D05G0008500	-2.304798099
Brahy.S02G0042800	2.401337562
Brahy.D03G0574100	-1.869978811
Brahy.D05G0361000	-3.311384884
Brahy.S03G0189700	-1.93685193
Brahy.S03G0038900	2.441440959
Brahy.D01G1054500	-1.692458931
Brahy.D01G0372300	-2.53741239
Brahy.S03G0336700	-2.194535545
Brahy.S03G0304100	2.543319287
Brahy.D01G0296100	-3.789228878
Brahy.D04G0577300	2.806304515
Brahy.D05G0187900	3.071712083
Brahy.S01G0069200	-1.445970651
Brahy.S02G0114600	-1.616141117
Brahy.S10G0182200	-2.4775326
Brahy.S03G0327800	3.104368128
Brahy.D01G0554200	-2.158594558
Brahy.S08G0246400	-2.832850209
Brahy.S08G0009900	2.121040642
Brahy.S02G0335000	-1.340761791
Brahy.S06G0204900	-1.504252198
Brahy.S05G0019200	-1.354742515
Brahy.D01G0775600	1.458512746
Brahy.S01G0302400	2.349553601
Brahy.S01G0316000	-1.698311248
Brahy.S01G0098200	-3.022414369
Brahy.D05G0311200	-1.356676799
Brahy.S09G0109000	1.513722904
Brahy.D04G0449200	1.447178213
Brahy.D01G0916900	2.085640295
Brahy.S09G0191700	-2.604554311
Brahy.D01G1046200	-1.880019059
Brahy.D03G0817300	-1.483885635
Brahy.S01G0230000	-4.201093676
Brahy.S03G0055900	-1.644995099
Brahy.D01G0754500	-2.312937322
Brahy.S02G0403500	-1.686341014
Brahy.D03G0104900	-1.906432601
Brahy.S09G0233500	2.867193289
Brahy.S01G0101600	-2.861844188
Brahy.D01G0771000	4.228304441
Brahy.S03G0324700	-3.007414321
Brahy.S01G0297500	-1.781141775
Brahy.D03G0445500	-3.225078583
Brahy.D01G0434900	-1.500472624
Brahy.S05G0109000	-1.584147023
Brahy.D03G0468000	-1.747039192
Brahy.S03G0266300	1.630184739
Brahy.D02G0743300	-2.839533436
Brahy.S08G0154200	-3.313995983
Brahy.S06G0239600	1.458755715
Brahy.D01G0030300	-2.328439122
Brahy.S02G0228900	1.547741085
Brahy.S02G0347600	-1.445638313
Brahy.S08G0005400	1.625261564
Brahy.D01G0696100	-2.056748871
Brahy.S01G0053400	-1.36444555
Brahy.D04G0570500	-4.433893108
Brahy.D04G0128700	2.575064948
Brahy.S07G0233500	2.479643457
Brahy.S01G0037300	-0.334674116
Brahy.D03G0521700	-1.548946168
Brahy.D03G0233400	3.200511505
Brahy.D03G0547200	-1.587778628
Brahy.D03G0819200	-2.068459688
Brahy.D03G0193300	-1.564057858
Brahy.S02G0033400	-1.520881278
Brahy.S02G0140300	-1.781906095
Brahy.D02G0360200	-1.660201667
Brahy.D01G0147000	-1.470125397
Brahy.D02G0172400	-2.613644003
Brahy.S05G0013500	-3.320139979
Brahy.S04G0330200	1.580507599
Brahy.D05G0235800	-3.061077921
Brahy.D03G0590600	-2.584022262
Brahy.D05G0336100	2.81966491
Brahy.D03G0099000	-1.859755928
Brahy.S07G0084700	-1.311333789
Brahy.S06G0098100	-2.729726071
Brahy.D05G0091700	1.758155298
Brahy.S03G0038500	-2.759982238
Brahy.D04G0632000	-2.225467463
Brahy.D02G0514700	-2.161082586
Brahy.D03G0252500	3.528572515
Brahy.D02G0734900	-2.110751239
Brahy.S04G0199100	1.792525437
Brahy.S05G0120800	-2.99208795
Brahy.D05G0311400	-1.430113816
Brahy.S08G0029700	-1.498942537
Brahy.D01G0323900	-2.488613056
Brahy.S09G0172900	-1.566891065
Brahy.D03G0670100	-1.549602622
Brahy.D01G0580700	-1.977607072
Brahy.D04G0023900	-3.456273529
Brahy.S02G0384600	-1.53585032
Brahy.D03G0109400	2.485326172
Brahy.S02G0107500	-1.578170647
Brahy.D01G0311500	-2.990914912
Brahy.D02G0743000	-2.214233218
Brahy.S07G0039500	1.757351965
Brahy.D01G0323600	-2.862703816
Brahy.S05G0229600	-1.752092005
Brahy.S08G0068700	-1.916095468
Brahy.S04G0199200	2.460966271
Brahy.D01G0036400	-1.947484504
Brahy.S04G0094400	-2.176901215
Brahy.D01G0103900	-1.574620404
Brahy.D01G0924400	-3.57424354
Brahy.D02G0592500	2.2418192
Brahy.S05G0002300	-2.292753619
Brahy.S10G0071700	-1.546860715
Brahy.S04G0090800	-1.408039456
Brahy.S02G0037700	1.862200432
Brahy.D01G0289800	-1.819942749
Brahy.D04G0103700	-4.664629913
Brahy.S02G0057400	-2.59253979
Brahy.S08G0229400	-1.765644135
Brahy.S09G0147700	1.689281682
Brahy.D03G0450100	-2.492622271
Brahy.D02G0701100	-2.30729058
Brahy.D01G0919000	-2.85791872
Brahy.D01G0626400	0.275614814
Brahy.D04G0580800	2.163743877
Brahy.D01G0246100	-1.612335366
Brahy.D04G0112600	1.440905311
Brahy.S01G0292800	-1.429632744
Brahy.D03G0183600	-1.463864296
Brahy.D02G0110500	-1.624794917
Brahy.S01G0370300	-2.567179159
Brahy.S07G0148000	-2.496669208
Brahy.S04G0139700	-2.915355819
Brahy.S02G0210100	-2.894420461
Brahy.S10G0127900	1.777960393
Brahy.D01G0827900	-1.406204973
Brahy.S03G0114800	-3.177481937
Brahy.D02G0363200	1.610320881
Brahy.S06G0221000	-1.470220689
Brahy.D03G0463100	-2.710919719
Brahy.S06G0216000	-1.968189444
Brahy.S01G0079700	-1.739621934
Brahy.D01G0342900	-1.418321245
Brahy.D01G0264800	-1.345578063
Brahy.S04G0324600	-1.536702709
Brahy.S09G0061300	-1.597590951
Brahy.S05G0134500	-2.021732861
Brahy.D01G0058000	-0.014777971
Brahy.S02G0142600	2.884317527
Brahy.D04G0541400	-1.708773151
Brahy.S03G0246800	-2.370508751
Brahy.S03G0020300	-1.8449181
Brahy.S01G0068100	-1.30949921
Brahy.D03G0680900	-2.494145525
Brahy.S05G0303900	1.81339304
Brahy.S07G0223600	-1.770547516
Brahy.S04G0212400	-1.725949424
Brahy.D01G0174000	1.651547513
Brahy.D02G0522100	-1.585713291
Brahy.D02G0256000	-2.643817521
Brahy.D04G0543700	-1.711963563
Brahy.S03G0247400	-1.249846983
Brahy.S09G0024300	-2.874475446
Brahy.S07G0146400	3.753028425
Brahy.S05G0313900	-1.530660291
Brahy.S01G0110600	-0.232611814
Brahy.D04G0214800	-1.618773
Brahy.D01G0880700	-1.493096715
Brahy.S02G0381800	-1.616049308
Brahy.S06G0207800	-1.304641187
Brahy.S10G0213600	1.977891061
Brahy.D04G0063800	1.421614998
Brahy.S07G0242800	3.394322376
Brahy.S04G0150800	1.397976198
Brahy.S04G0338000	1.540060886
Brahy.S05G0114500	1.585536545
Brahy.S03G0013200	-3.0044633
Brahy.D05G0297100	-1.58494343
Brahy.D04G0087700	2.555706767
Brahy.S03G0292200	-1.591304161
Brahy.D03G0419500	-2.176211738
Brahy.S06G0055200	-1.557092721
Brahy.S02G0271700	-2.23827998
Brahy.D02G0831200	2.959678431
Brahy.D03G0108800	-3.413793814
Brahy.S03G0186100	-1.849292505
Brahy.D02G0657100	1.573119163
Brahy.D03G0247500	4.082534605
Brahy.S01G0163900	-1.319945724
Brahy.D03G0067500	-1.440560286
Brahy.S10G0153900	-1.429632176
Brahy.S02G0135600	-2.659772891
Brahy.S02G0148300	-4.419350383
Brahy.D01G0081900	-3.670558965
Brahy.D03G0056600	-2.354459605
Brahy.S01G0082800	1.699134383
Brahy.S07G0072100	-2.477330201
Brahy.S01G0142000	-1.447204011
Brahy.D02G0608300	2.254470309
Brahy.S05G0200200	-1.505652227
Brahy.S03G0269400	1.58519885
Brahy.S10G0214500	3.159612775
Brahy.D01G0682800	-3.40359889
Brahy.D04G0450400	-3.386751324
Brahy.S03G0021600	-1.428563167
Brahy.S01G0179700	-1.351734306
Brahy.S02G0235000	1.755812338
Brahy.D04G0107100	-2.584920913
Brahy.D03G0413200	-2.387753329
Brahy.S09G0045800	-1.843986876
Brahy.S10G0123400	-3.577044029
Brahy.D02G0269900	-1.641035899
Brahy.S04G0301900	1.628943097
Brahy.D01G0949400	-1.377032461
Brahy.D05G0210800	-2.167174798
Brahy.D04G0121500	2.142989033
Brahy.D02G0704800	1.318717567
Brahy.D02G0111800	-2.027213062
Brahy.S01G0165500	-2.984712905
Brahy.D03G0096500	-1.989056054
Brahy.D04G0216200	-1.818507769
Brahy.D01G0904800	-1.316274938
Brahy.S06G0113600	-4.362367733
Brahy.D02G0153600	-1.270209077
Brahy.S02G0332300	-1.511133126
Brahy.S01G0004100	-2.204957308
Brahy.D01G1041000	-1.501376484
Brahy.D01G0999500	-2.507544331
Brahy.D04G0630600	-1.150604208
Brahy.D01G0288700	-3.205604325
Brahy.S01G0183600	-4.110261335
Brahy.D02G0287300	-1.474040582
Brahy.S03G0109900	1.627065468
Brahy.S03G0016200	-1.623681089
Brahy.S07G0185400	1.553839433
Brahy.D04G0078000	2.756302052
Brahy.D01G0716400	-2.410449926
Brahy.S08G0079200	1.687771328
Brahy.S02G0103700	-1.301711124
Brahy.S04G0014700	-1.288859491
Brahy.D01G0768000	-1.470437339
Brahy.D04G0070800	-1.410863989
Brahy.S10G0012800	-1.645883907
Brahy.S07G0251000	-2.421356588
Brahy.D02G0162800	-2.000770913
Brahy.D03G0818200	-2.286499801
Brahy.S09G0123100	1.451464136
Brahy.D02G0224800	-1.974613826
Brahy.S06G0007300	-2.350530538
Brahy.D02G0738600	-1.620243531
Brahy.S06G0056200	-0.681331152
Brahy.S09G0226500	1.35903546
Brahy.D02G0660100	-2.334035246
Brahy.D03G0829600	1.354995668
Brahy.S02G0230300	-4.318337326
Brahy.D03G0177400	-1.688485745
Brahy.D01G0300100	-1.499578507
Brahy.D01G0894000	1.810429719
Brahy.D01G0443000	-1.312532892
Brahy.D02G0353400	-1.924849041
Brahy.S03G0053500	-1.405653946
Brahy.S02G0355800	-2.377983483
Brahy.D01G0005700	-2.639890403
Brahy.S02G0261700	-2.933065943
Brahy.D02G0081100	-2.573411937
Brahy.S04G0296200	-2.018046318
Brahy.S09G0093600	-1.798576548
Brahy.S05G0172100	-2.446025838
Brahy.S04G0300600	-4.349441356
Brahy.D01G0794100	-1.468295367
Brahy.S04G0315200	-1.914201313
Brahy.S05G0114300	-2.584856479
Brahy.S08G0156200	1.520716568
Brahy.D04G0206600	-2.599599878
Brahy.S06G0124500	-1.412184983
Brahy.D04G0268800	-2.781123317
Brahy.S10G0066900	4.68786306
Brahy.D03G0187800	-2.006219557
Brahy.S01G0238900	-1.323505894
Brahy.D02G0078600	-2.185257173
Brahy.S09G0006100	2.389945517
Brahy.D02G0717700	-1.34418653
Brahy.S01G0090900	-1.589923322
Brahy.D01G0588700	-1.839221664
Brahy.S01G0136200	-1.851977377
Brahy.D02G0076700	-1.442619533
Brahy.S06G0052300	2.834664854
Brahy.D04G0247300	-1.594274063
Brahy.S06G0110800	1.642950287
Brahy.D03G0241000	3.091612876
Brahy.D01G0500300	-2.212110746
Brahy.D01G0427400	1.678984134
Brahy.S03G0215500	-2.025766452
Brahy.D01G1030700	2.407011623
Brahy.S10G0019800	-2.538213025
Brahy.S05G0193100	-1.507576165
Brahy.S02G0235600	1.796960288
Brahy.S03G0238600	-1.555505328
Brahy.D01G0434500	1.401531183
Brahy.D03G0202300	-4.22380678
Brahy.S05G0033500	-2.310015648
Brahy.D01G0024400	2.406769102
Brahy.D01G0366200	-2.423200501
Brahy.D03G0426600	-2.175775083
Brahy.S10G0129900	-2.731893572
Brahy.D05G0254800	-1.295116036
Brahy.D01G0928500	1.548054214
Brahy.D03G0795000	-1.769946872
Brahy.S06G0183700	-2.901896611
Brahy.D04G0548200	-3.859904233
Brahy.S02G0305600	-2.348411772
Brahy.D04G0270300	-3.316236045
Brahy.D03G0206900	-3.748642302
Brahy.D02G0168800	1.382587855
Brahy.D01G0601400	-1.621853722
Brahy.S04G0035900	2.100799185
Brahy.D01G0400700	-1.21987909
Brahy.D03G0487000	2.077043347
Brahy.D05G0269600	-1.291433024
Brahy.D01G0142300	-1.351697873
Brahy.D04G0205100	-1.529571806
Brahy.S06G0166800	1.596790484
Brahy.D03G0425700	1.46579808
Brahy.D02G0637000	-2.190680558
Brahy.S04G0280200	-2.643316366
Brahy.D01G0016300	-1.900158244
Brahy.D05G0313200	-3.257961635
Brahy.S10G0172100	-4.132243702
Brahy.D03G0076600	1.292800298
Brahy.D03G0459400	-3.971786616
Brahy.S08G0150800	-2.070324051
Brahy.S01G0158600	-3.00116421
Brahy.S02G0026900	-1.325031162
Brahy.S05G0320500	3.118820653
Brahy.S05G0156200	-1.75955884
Brahy.D01G0354300	-3.126833643
Brahy.D01G0144500	-1.304280251
Brahy.S04G0103700	1.802740197
Brahy.S09G0279300	-1.831482085
Brahy.S04G0358600	-2.575850526
Brahy.S01G0438500	2.162456762
Brahy.S03G0262300	-2.502538736
Brahy.D04G0560500	-1.623796479
Brahy.D02G0074900	-2.091663003
Brahy.D03G0685000	-1.482572751
Brahy.S08G0039400	-1.524361944
Brahy.D01G0898700	-1.544571964
Brahy.S06G0015600	-2.229954887
Brahy.D05G0340000	-1.614718102
Brahy.D01G0070500	-2.086860497
Brahy.S01G0057900	-1.921096796
Brahy.D04G0498700	-1.698503203
Brahy.D03G0085800	-2.19359733
Brahy.S04G0091700	-1.923810319
Brahy.D03G0661600	-1.164535382
Brahy.D03G0539100	-2.207413482
Brahy.S02G0108500	-3.131019185
Brahy.D03G0017300	-1.330616124
Brahy.D01G0179900	1.352928381
Brahy.D02G0446400	-1.787711065
Brahy.S05G0246700	-1.462936641
Brahy.S02G0135200	-3.857399476
Brahy.D04G0486300	-2.328762748
Brahy.D04G0394800	5.864962977
Brahy.D01G0775500	-2.45648208
Brahy.S01G0053000	-1.335913323
Brahy.D04G0443300	-2.067555663
Brahy.S05G0229700	-1.24950182
Brahy.D01G0261800	-2.669358969
Brahy.S03G0283500	-1.352865503
Brahy.D01G0396500	-1.574789791
Brahy.D01G0500900	3.875338341
Brahy.D02G0174600	2.27049624
Brahy.D01G0125000	-1.988422238
Brahy.D05G0261800	-1.876881524
Brahy.D05G0007400	-1.565808159
Brahy.S02G0123600	-3.695267966
Brahy.D02G0227700	-1.393954052
Brahy.S02G0284300	-0.457755023
Brahy.S04G0236900	1.951224619
Brahy.S01G0031600	-1.257423337
Brahy.D02G0336700	-2.9001598
Brahy.D02G0703100	-1.514302233
Brahy.S01G0298400	-2.619457134
Brahy.S05G0043800	-1.310403392
Brahy.D01G0269700	-1.81610878
Brahy.S03G0070400	-1.394872071
Brahy.S04G0235600	-2.332709453
Brahy.D03G0226000	1.832322369
Brahy.D02G0741900	2.506457191
Brahy.S09G0235700	-1.25451496
Brahy.S06G0253300	1.598161669
Brahy.D03G0539400	-1.722020442
Brahy.S05G0247100	-1.425753288
Brahy.D03G0414400	-1.95569192
Brahy.S04G0230700	-1.735484183
Brahy.S10G0213700	1.772500501
Brahy.S04G0090200	-3.038209399
Brahy.S01G0211600	-1.793873101
Brahy.D03G0203400	-2.270987384
Brahy.S05G0199200	-1.779488665
Brahy.S10G0157600	-1.651513963
Brahy.D04G0403800	-2.471289273
Brahy.S03G0042400	-1.415739642
Brahy.D04G0581000	-2.011136504
Brahy.S09G0147600	-2.254713733
Brahy.D02G0687800	-1.245639964
Brahy.D03G0648700	-2.336372028
Brahy.S05G0112200	-4.401582048
Brahy.D01G0139700	-2.042551603
Brahy.S02G0021000	2.38927195
Brahy.S06G0248300	1.438813388
Brahy.D04G0452400	-3.325054166
Brahy.D03G0539600	-2.309244763
Brahy.D02G0151600	4.124161757
Brahy.S07G0096500	-2.479922144
Brahy.D04G0071600	-4.321156853
Brahy.D01G0696200	-1.311572006
Brahy.S08G0082200	2.205099321
Brahy.D04G0287800	-1.381192379
Brahy.S09G0128500	-1.259369326
Brahy.D04G0403700	-1.423745812
Brahy.S02G0242900	-2.373256171
Brahy.S02G0366500	-2.918185312
Brahy.D02G0284900	-1.629924773
Brahy.D01G0034900	-1.956606819
Brahy.S02G0318600	-1.246899808
Brahy.D02G0800000	-2.255419878
Brahy.D02G0761900	-1.259459219
Brahy.D02G0688400	-1.767327363
Brahy.D02G0653600	1.937121302
Brahy.S08G0242700	-1.596156481
Brahy.S03G0210600	-1.574994137
Brahy.S02G0166300	-2.498520695
Brahy.D01G0803000	-1.624619227
Brahy.S01G0129000	-1.937049402
Brahy.D03G0148600	3.081207603
Brahy.S08G0193600	2.521937462
Brahy.S02G0185200	1.558190534
Brahy.S06G0124400	-2.046098841
Brahy.S02G0050600	-1.601115621
Brahy.D03G0401800	-2.08313098
Brahy.D01G0294300	-1.768680506
Brahy.D04G0100800	-1.198990124
Brahy.D01G0925000	-1.7415435
Brahy.S04G0013200	-2.617037289
Brahy.S01G0137000	-1.1970363
Brahy.D01G0313900	2.323193605
Brahy.S08G0043000	-1.244115841
Brahy.S06G0110000	-1.673617533
Brahy.D05G0302300	-2.728671014
Brahy.D03G0095400	-1.41119996
Brahy.D01G0275600	-1.925885768
Brahy.S07G0079500	-1.929752666
Brahy.S05G0037000	0.468609544
Brahy.S01G0378200	-1.872912291
Brahy.D03G0536300	-2.333264745
Brahy.D02G0251900	-1.207483136
Brahy.D05G0046900	-2.672853672
Brahy.D03G0093500	-1.302491802
Brahy.S05G0025400	-2.19936626
Brahy.S06G0049500	-1.403044827
Brahy.D03G0722900	-1.344455324
Brahy.D02G0318200	-1.42624549
Brahy.D01G0056100	-2.305552165
Brahy.D01G0935800	-1.999936748
Brahy.S01G0184300	-1.258883953
Brahy.D05G0288000	-1.30805483
Brahy.D04G0358700	-1.2883331
Brahy.D01G0617100	-2.152499201
Brahy.D05G0173800	3.464498086
Brahy.S05G0079700	-2.301155396
Brahy.S08G0070800	-2.004924416
Brahy.D04G0511300	-1.399306691
Brahy.S09G0168900	-3.565053977
Brahy.D02G0727700	-2.791196623
Brahy.D02G0090400	1.600305458
Brahy.S05G0303200	1.948782284
Brahy.S01G0176800	-2.263673105
Brahy.D02G0668600	-1.831447629
Brahy.D01G0830400	2.862676005
Brahy.D02G0228700	-2.811682994
Brahy.D02G0716800	-0.113858138
Brahy.D01G0593200	-1.703306089
Brahy.S05G0028800	-2.133451109
Brahy.D03G0119900	-1.536906929
Brahy.S02G0246900	-2.506293741
Brahy.S02G0354800	-1.92761707
Brahy.S06G0145300	1.915174114
Brahy.D03G0655800	-2.308623193
Brahy.S05G0113000	-1.224946482
Brahy.D01G0427500	2.413776828
Brahy.D04G0364500	-1.395154375
Brahy.S09G0211200	-2.274337073
Brahy.S01G0187200	2.078211832
Brahy.S06G0075900	-2.258892944
Brahy.D04G0450500	-1.56721918
Brahy.D03G0734200	-1.736232714
Brahy.S02G0069400	-3.093807448
Brahy.S07G0216000	1.48371265
Brahy.S08G0213100	-2.003065992
Brahy.S05G0092000	-2.236810371
Brahy.S02G0120300	1.626061404
Brahy.S05G0019000	-1.891302779
Brahy.D03G0180200	-1.323517748
Brahy.S09G0175500	-1.276781908
Brahy.S10G0066700	2.732745186
Brahy.D04G0256400	-2.994568635
Brahy.S04G0302300	-1.679813589
Brahy.D03G0764100	1.218705762
Brahy.S04G0048600	-1.522542211
Brahy.D03G0412300	1.56316644
Brahy.S02G0110500	-1.191788148
Brahy.S02G0090400	-1.97124232
Brahy.D01G0094400	-1.577833379
Brahy.D01G1057800	-3.23426534
Brahy.S04G0107600	-2.221014424
Brahy.S09G0094400	-1.459938929
Brahy.D04G0389400	2.388796636
Brahy.S01G0163000	-3.340603587
Brahy.D03G0227600	-1.304093929
Brahy.S04G0088200	-3.162254567
Brahy.D01G1040600	-2.440703277
Brahy.D01G0267200	-2.90410384
Brahy.D01G0035400	1.947861767
Brahy.S08G0083900	-2.527625461
Brahy.S07G0176600	-2.209633514
Brahy.D04G0198600	1.475116809
Brahy.D03G0282700	1.677037385
Brahy.S09G0230200	-1.707631949
Brahy.D02G0175300	-1.589044446
Brahy.D02G0273000	-1.529413032
Brahy.S02G0178900	-1.350382261
Brahy.D01G0307300	1.222100794
Brahy.D01G0157100	-1.219398267
Brahy.D03G0144600	-2.024795523
